Entity,Code,Year,Oil production (TWh)
Romania,ROU,1980,139.345
Romania,ROU,1981,140.889
Romania,ROU,1982,142.027
Romania,ROU,1983,140.297
Romania,ROU,1984,138.672
Romania,ROU,1985,130.602
Romania,ROU,1986,123.716
Romania,ROU,1987,116.506
Romania,ROU,1988,114.242
Romania,ROU,1989,111.734
Romania,ROU,1990,94.468
Romania,ROU,1991,81.371
Romania,ROU,1992,79.269
Romania,ROU,1993,80.453
Romania,ROU,1994,80.976
Romania,ROU,1995,80.709
Romania,ROU,1996,79.559
Romania,ROU,1997,78.375
Romania,ROU,1998,76.088
Romania,ROU,1999,74.067
Romania,ROU,2000,72.999
Romania,ROU,2001,72.43
Romania,ROU,2002,70.503
Romania,ROU,2003,68.389
Romania,ROU,2004,66.241
Romania,ROU,2005,63.13
Romania,ROU,2006,58.009
Romania,ROU,2007,55.095
Romania,ROU,2008,54.793
Romania,ROU,2009,52.227
Romania,ROU,2010,49.777
Romania,ROU,2011,49.022
Romania,ROU,2012,46.235
Romania,ROU,2013,47.966
Romania,ROU,2014,47.048
Romania,ROU,2015,46.479
Romania,ROU,2016,44.145
Romania,ROU,2017,42.195
Romania,ROU,2018,41.533
Romania,ROU,2019,41.417
Russia,RUS,1900,120.278
Russia,RUS,1901,134.489
Russia,RUS,1902,127.744
Russia,RUS,1903,119.917
Russia,RUS,1904,124.72
Russia,RUS,1905,86.737
Russia,RUS,1906,93.877
Russia,RUS,1907,99.483
Russia,RUS,1908,100.332
Russia,RUS,1909,106.717
Russia,RUS,1910,110.962
Russia,RUS,1911,105.31
Russia,RUS,1912,106.589
Russia,RUS,1913,104.798
Russia,RUS,1914,103.856
Russia,RUS,1915,107.822
Russia,RUS,1916,114.8
Russia,RUS,1917,101.844
Russia,RUS,1918,42.915
Russia,RUS,1919,51.602
Russia,RUS,1920,45.357
Russia,RUS,1921,44.194
Russia,RUS,1922,54.661
Russia,RUS,1923,61.639
Russia,RUS,1924,70.943
Russia,RUS,1925,82.573
Russia,RUS,1926,96.529
Russia,RUS,1927,119.789
Russia,RUS,1928,134.908
Russia,RUS,1929,159.331
Russia,RUS,1930,215.155
Russia,RUS,1931,260.512
Russia,RUS,1932,248.882
Russia,RUS,1933,250.045
Russia,RUS,1934,281.446
Russia,RUS,1935,293.076
Russia,RUS,1936,318.662
Russia,RUS,1937,331.455
Russia,RUS,1938,351.226
Russia,RUS,1939,352.389
Russia,RUS,1940,361.693
Russia,RUS,1941,374.498
Russia,RUS,1942,357.983
Russia,RUS,1943,318.197
Russia,RUS,1944,433.032
Russia,RUS,1945,225.622
Russia,RUS,1946,252.906
Russia,RUS,1947,302.636
Russia,RUS,1948,340.166
Russia,RUS,1949,388.954
Russia,RUS,1950,440.521
Russia,RUS,1951,491.403
Russia,RUS,1952,550.227
Russia,RUS,1953,613.797
Russia,RUS,1954,689.439
Russia,RUS,1955,823.323
Russia,RUS,1956,974.665
Russia,RUS,1957,1143.765
Russia,RUS,1958,1316.703
Russia,RUS,1959,1506.749
Russia,RUS,1960,1719.602
Russia,RUS,1961,1931.372
Russia,RUS,1962,2166.019
Russia,RUS,1963,2396.584
Russia,RUS,1964,2600.505
Russia,RUS,1965,2824.79
Russia,RUS,1966,3083.406
Russia,RUS,1967,3350.234
Russia,RUS,1968,3595.417
Russia,RUS,1969,3818.981
Russia,RUS,1970,4105.847
Russia,RUS,1971,4385.386
Russia,RUS,1972,4657.121
Russia,RUS,1973,4989.704
Russia,RUS,1974,5336.407
Russia,RUS,1975,5708.02
Russia,RUS,1976,6046.174
Russia,RUS,1977,6347.647
Russia,RUS,1978,6646.911
Russia,RUS,1979,6810.196
Russia,RUS,1985,6296.78
Russia,RUS,1986,6515.952
Russia,RUS,1987,6612.312
Russia,RUS,1988,6604.161
Russia,RUS,1989,6411.963
Russia,RUS,1990,5990.073
Russia,RUS,1991,5363.687
Russia,RUS,1992,4630.631
Russia,RUS,1993,4120.496
Russia,RUS,1994,3687.436
Russia,RUS,1995,3608.144
Russia,RUS,1996,3516.695
Russia,RUS,1997,3569.491
Russia,RUS,1998,3533.728
Russia,RUS,1999,3538.698
Russia,RUS,2000,3792.78
Russia,RUS,2001,4083.394
Russia,RUS,2002,4455.133
Russia,RUS,2003,4943.014
Russia,RUS,2004,5379.327
Russia,RUS,2005,5513.186
Russia,RUS,2006,5645.957
Russia,RUS,2007,5774.57
Russia,RUS,2008,5738.845
Russia,RUS,2009,5821.384
Russia,RUS,2010,5948.558
Russia,RUS,2011,6031.555
Russia,RUS,2012,6115.991
Russia,RUS,2013,6179.712
Russia,RUS,2014,6213.214
Russia,RUS,2015,6290.841
Russia,RUS,2016,6454.622
Russia,RUS,2017,6435.982
Russia,RUS,2018,6541.078
Russia,RUS,2019,6596.241
Saudi Arabia,SAU,1965,1289.115
Saudi Arabia,SAU,1966,1520.695
Saudi Arabia,SAU,1967,1640.501
Saudi Arabia,SAU,1968,1790.699
Saudi Arabia,SAU,1969,1889.72
Saudi Arabia,SAU,1970,2231.326
Saudi Arabia,SAU,1971,2795.896
Saudi Arabia,SAU,1972,3532.48
Saudi Arabia,SAU,1973,4458.84
Saudi Arabia,SAU,1974,4988.684
Saudi Arabia,SAU,1975,4172.305
Saudi Arabia,SAU,1976,5077.085
Saudi Arabia,SAU,1977,5438.603
Saudi Arabia,SAU,1978,4928.218
Saudi Arabia,SAU,1979,5666.353
Saudi Arabia,SAU,1980,5919.388
Saudi Arabia,SAU,1981,5879.259
Saudi Arabia,SAU,1982,3949.92
Saudi Arabia,SAU,1983,2789.914
Saudi Arabia,SAU,1984,2543.263
Saudi Arabia,SAU,1985,1997.953
Saudi Arabia,SAU,1986,2932.97
Saudi Arabia,SAU,1987,2480.23
Saudi Arabia,SAU,1988,3173.419
Saudi Arabia,SAU,1989,3148.623
Saudi Arabia,SAU,1990,3978.477
Saudi Arabia,SAU,1991,4973.575
Saudi Arabia,SAU,1992,5133.019
Saudi Arabia,SAU,1993,4984.777
Saudi Arabia,SAU,1994,5018.162
Saudi Arabia,SAU,1995,5007.445
Saudi Arabia,SAU,1996,5079.119
Saudi Arabia,SAU,1997,5016.259
Saudi Arabia,SAU,1998,5170.37
Saudi Arabia,SAU,1999,4743.444
Saudi Arabia,SAU,2000,5091.666
Saudi Arabia,SAU,2001,4966.039
Saudi Arabia,SAU,2002,4528.953
Saudi Arabia,SAU,2003,5346.918
Saudi Arabia,SAU,2004,5721.813
Saudi Arabia,SAU,2005,5998.632
Saudi Arabia,SAU,2006,5909.37
Saudi Arabia,SAU,2007,5677.139
Saudi Arabia,SAU,2008,5921.371
Saudi Arabia,SAU,2009,5329.588
Saudi Arabia,SAU,2010,5379.44
Saudi Arabia,SAU,2011,6069.138
Saudi Arabia,SAU,2012,6377.124
Saudi Arabia,SAU,2013,6251.579
Saudi Arabia,SAU,2014,6314.401
Saudi Arabia,SAU,2015,6595.513
Saudi Arabia,SAU,2016,6812.386
Saudi Arabia,SAU,2017,6494.325
Saudi Arabia,SAU,2018,6697.499
Saudi Arabia,SAU,2019,6462.332
Senegal,SEN,1980,0
Senegal,SEN,1981,0
Senegal,SEN,1982,0
Senegal,SEN,1983,0
Senegal,SEN,1984,0
Senegal,SEN,1985,0
Senegal,SEN,1986,0
Senegal,SEN,1987,0
Senegal,SEN,1988,0
Senegal,SEN,1989,0
Senegal,SEN,1990,0
Senegal,SEN,1991,0
Senegal,SEN,1992,0
Senegal,SEN,1993,0
Senegal,SEN,1994,0
Senegal,SEN,1995,0
Senegal,SEN,1996,0
Senegal,SEN,1997,0
Senegal,SEN,1998,0
Senegal,SEN,1999,0
Senegal,SEN,2000,0
Senegal,SEN,2001,0
Senegal,SEN,2002,0
Senegal,SEN,2003,0
Senegal,SEN,2004,0
Senegal,SEN,2005,0
Senegal,SEN,2006,0
Senegal,SEN,2007,0
Senegal,SEN,2008,0
Senegal,SEN,2009,0
Senegal,SEN,2010,0
Senegal,SEN,2011,0
Senegal,SEN,2012,0
Senegal,SEN,2013,0
Senegal,SEN,2014,0
Senegal,SEN,2015,0
Senegal,SEN,2016,0
Serbia,SRB,1992,14.379
Serbia,SRB,1993,14.339
Serbia,SRB,1994,15.894
Serbia,SRB,1995,14.647
Serbia,SRB,1996,14.687
Serbia,SRB,1997,13.4
Serbia,SRB,1998,12.153
Serbia,SRB,1999,12.153
Serbia,SRB,2000,10.936
Serbia,SRB,2001,10.283
Serbia,SRB,2002,9.659
Serbia,SRB,2003,9.348
Serbia,SRB,2004,9.061
Serbia,SRB,2005,8.513
Serbia,SRB,2006,9.502
South & Central America,,1965,2627.351
South & Central America,,1966,2599.628
South & Central America,,1967,2766.793
South & Central America,,1968,2840.763
South & Central America,,1969,2846.431
South & Central America,,1970,2923.185
South & Central America,,1971,2854.918
South & Central America,,1972,2720.158
South & Central America,,1973,2894.788
South & Central America,,1974,2636.538
South & Central America,,1975,2226.459
South & Central America,,1976,2210.395
South & Central America,,1977,2191.542
South & Central America,,1978,2195.474
South & Central America,,1979,2350.718
South & Central America,,1980,2261.043
South & Central America,,1981,2240.255
South & Central America,,1982,2145.699
South & Central America,,1983,2127.066
South & Central America,,1984,2243.067
South & Central America,,1985,2236.768
South & Central America,,1986,2397.645
South & Central America,,1987,2363.932
South & Central America,,1988,2484.704
South & Central America,,1989,2512.442
South & Central America,,1990,2716.737
South & Central America,,1991,2864.129
South & Central America,,1992,2928.251
South & Central America,,1993,3041.066
South & Central America,,1994,3224.037
South & Central America,,1995,3484.055
South & Central America,,1996,3724.512
South & Central America,,1997,3882.574
South & Central America,,1998,4109.367
South & Central America,,1999,3978.401
South & Central America,,2000,4003.959
South & Central America,,2001,4053.874
South & Central America,,2002,4017.734
South & Central America,,2003,3985.088
South & Central America,,2004,4267.171
South & Central America,,2005,4351.104
South & Central America,,2006,4434.86
South & Central America,,2007,4348.149
South & Central America,,2008,4418.398
South & Central America,,2009,4384.225
South & Central America,,2010,4396.606
South & Central America,,2011,4431.523
South & Central America,,2012,4395.439
South & Central America,,2013,4402.205
South & Central America,,2014,4564.511
South & Central America,,2015,4625.64
South & Central America,,2016,4402.153
South & Central America,,2017,4265.533
South & Central America,,2018,3870.947
South & Central America,,2019,3680.94
South Sudan,SSD,1999,0
South Sudan,SSD,2012,17.802
South Sudan,SSD,2013,57.039
South Sudan,SSD,2014,88.851
South Sudan,SSD,2015,84.497
South Sudan,SSD,2016,67.174
South Sudan,SSD,2017,69.891
South Sudan,SSD,2018,73.009
South Sudan,SSD,2019,79.333
Spain,ESP,1900,0
Spain,ESP,1901,0
Spain,ESP,1902,0
Spain,ESP,1903,0
Spain,ESP,1904,0
Spain,ESP,1905,0
Spain,ESP,1906,0
Spain,ESP,1907,0
Spain,ESP,1908,0
Spain,ESP,1909,0
Spain,ESP,1910,0
Spain,ESP,1911,0
Spain,ESP,1912,0
Spain,ESP,1913,0
Spain,ESP,1914,0
Spain,ESP,1915,0
Spain,ESP,1916,0
Spain,ESP,1917,0
Spain,ESP,1918,0
Spain,ESP,1919,0
Spain,ESP,1920,0
Spain,ESP,1921,0
Spain,ESP,1922,0
Spain,ESP,1923,0
Spain,ESP,1924,0
Spain,ESP,1925,0
Spain,ESP,1926,0
Spain,ESP,1927,0
Spain,ESP,1928,0
Spain,ESP,1929,0
Spain,ESP,1930,0
Spain,ESP,1931,0
Spain,ESP,1932,0
Spain,ESP,1933,0
Spain,ESP,1934,0
Spain,ESP,1935,0
Spain,ESP,1936,0
Spain,ESP,1937,0
Spain,ESP,1938,0
Spain,ESP,1939,0
Spain,ESP,1940,0
Spain,ESP,1941,0
Spain,ESP,1942,0
Spain,ESP,1943,0
Spain,ESP,1944,0
Spain,ESP,1945,0
Spain,ESP,1946,0
Spain,ESP,1947,0
Spain,ESP,1948,0
Spain,ESP,1949,0
Spain,ESP,1950,0.012
Spain,ESP,1951,0.012
Spain,ESP,1952,0.093
Spain,ESP,1953,0.174
Spain,ESP,1954,0.256
Spain,ESP,1955,0.407
Spain,ESP,1956,0.686
Spain,ESP,1957,0.837
Spain,ESP,1958,0.837
Spain,ESP,1959,0.721
Spain,ESP,1960,0.744
Spain,ESP,1961,0.756
Spain,ESP,1962,0.756
Spain,ESP,1963,0.756
Spain,ESP,1964,0.756
Sudan,SDN,1993,1.144
Sudan,SDN,1994,1.144
Sudan,SDN,1995,1.144
Sudan,SDN,1996,2.868
Sudan,SDN,1997,5.147
Sudan,SDN,1998,6.863
Sudan,SDN,1999,36.032
Sudan,SDN,2000,102.733
Sudan,SDN,2001,119.54
Sudan,SDN,2002,135.083
Sudan,SDN,2003,149.922
Sudan,SDN,2004,166.969
Sudan,SDN,2005,167.967
Sudan,SDN,2006,203.702
Sudan,SDN,2007,276.312
Sudan,SDN,2008,262.064
Sudan,SDN,2009,271.792
Sudan,SDN,2010,264.276
Sudan,SDN,2011,166.435
Sudan,SDN,2012,59.133
Sudan,SDN,2013,67.405
Sudan,SDN,2014,68.406
Sudan,SDN,2015,62.377
Sudan,SDN,2016,59.423
Sudan,SDN,2017,54.114
Sudan,SDN,2018,57.217
Sudan,SDN,2019,58.462
Suriname,SUR,1900,0
Suriname,SUR,1901,0
Suriname,SUR,1902,0
Suriname,SUR,1903,0
Suriname,SUR,1904,0
Suriname,SUR,1905,0
Suriname,SUR,1906,0
Suriname,SUR,1907,0
Suriname,SUR,1908,0
Suriname,SUR,1909,0
Suriname,SUR,1910,0
Suriname,SUR,1911,0
Suriname,SUR,1912,0
Suriname,SUR,1913,0
Suriname,SUR,1914,0
Suriname,SUR,1915,0
Suriname,SUR,1916,0
Suriname,SUR,1917,0
Suriname,SUR,1918,0
Suriname,SUR,1919,0
Suriname,SUR,1920,0
Suriname,SUR,1921,0
Suriname,SUR,1922,0
Suriname,SUR,1923,0
Suriname,SUR,1924,0
Suriname,SUR,1925,0
Suriname,SUR,1926,0
Suriname,SUR,1927,0
Suriname,SUR,1928,0
Suriname,SUR,1929,0
Suriname,SUR,1930,0
Suriname,SUR,1931,0
Suriname,SUR,1932,0
Suriname,SUR,1933,0
Suriname,SUR,1934,0
Suriname,SUR,1935,0
Suriname,SUR,1936,0
Suriname,SUR,1937,0
Suriname,SUR,1938,0
Suriname,SUR,1939,0
Suriname,SUR,1940,0
Suriname,SUR,1941,0
Suriname,SUR,1942,0
Suriname,SUR,1943,0
Suriname,SUR,1944,0
Suriname,SUR,1945,0
Suriname,SUR,1946,0
Suriname,SUR,1947,0
Suriname,SUR,1948,0
Suriname,SUR,1949,0
Suriname,SUR,1950,0
Suriname,SUR,1951,0
Suriname,SUR,1952,0
Suriname,SUR,1953,0
Suriname,SUR,1954,0
Suriname,SUR,1955,0
Suriname,SUR,1956,0
Suriname,SUR,1957,0
Suriname,SUR,1958,0
Suriname,SUR,1959,0
Suriname,SUR,1960,0
Suriname,SUR,1961,0
Suriname,SUR,1962,0
Suriname,SUR,1963,0
Suriname,SUR,1964,0
Suriname,SUR,1965,0
Suriname,SUR,1966,0
Suriname,SUR,1967,0
Suriname,SUR,1968,0
Suriname,SUR,1969,0
Suriname,SUR,1970,0
Suriname,SUR,1971,0
Suriname,SUR,1972,0
Suriname,SUR,1973,0
Suriname,SUR,1974,0
Suriname,SUR,1975,0
Suriname,SUR,1976,0
Suriname,SUR,1977,0
Suriname,SUR,1978,0
Suriname,SUR,1979,0
Suriname,SUR,1980,0
Suriname,SUR,1981,0
Suriname,SUR,1982,0
Suriname,SUR,1983,0
Suriname,SUR,1984,0
Suriname,SUR,1985,0.678
Suriname,SUR,1986,1.352
Suriname,SUR,1987,1.352
Suriname,SUR,1988,2.036
Suriname,SUR,1989,2.707
Suriname,SUR,1990,2.639
Suriname,SUR,1991,2.369
Suriname,SUR,1992,3.393
Suriname,SUR,1993,3.384
Suriname,SUR,1994,4.061
Suriname,SUR,1995,4.757
Suriname,SUR,1996,5.088
Suriname,SUR,1997,3.384
Suriname,SUR,1998,4.737
Suriname,SUR,1999,6.768
Suriname,SUR,2000,6.786
Suriname,SUR,2001,6.768
Suriname,SUR,2002,6.768
Suriname,SUR,2003,6.768
Suriname,SUR,2004,6.786
Suriname,SUR,2005,6.768
Suriname,SUR,2006,7.85
Suriname,SUR,2007,9.161
Suriname,SUR,2008,10.751
Suriname,SUR,2009,10.828
Suriname,SUR,2010,10.828
Suriname,SUR,2011,10.828
Suriname,SUR,2012,10.744
Suriname,SUR,2013,10.151
Suriname,SUR,2014,10.151
Suriname,SUR,2015,11.504
Suriname,SUR,2016,11.536
Sweden,SWE,1900,0
Sweden,SWE,1901,0
Sweden,SWE,1902,0
Sweden,SWE,1903,0
Sweden,SWE,1904,0
Sweden,SWE,1905,0
Sweden,SWE,1906,0
Sweden,SWE,1907,0
Sweden,SWE,1908,0
Sweden,SWE,1909,0
Sweden,SWE,1910,0
Sweden,SWE,1911,0
Sweden,SWE,1912,0
Sweden,SWE,1913,0
Sweden,SWE,1914,0
Sweden,SWE,1915,0
Sweden,SWE,1916,0
Sweden,SWE,1917,0
Sweden,SWE,1918,0
Sweden,SWE,1919,0
Sweden,SWE,1920,0
Sweden,SWE,1921,0
Sweden,SWE,1922,0
Sweden,SWE,1923,0
Sweden,SWE,1924,0
Sweden,SWE,1925,0
Sweden,SWE,1926,0
Sweden,SWE,1927,0
Sweden,SWE,1928,0
Sweden,SWE,1929,0
Sweden,SWE,1930,0
Sweden,SWE,1931,0
Sweden,SWE,1932,0
Sweden,SWE,1933,0
Sweden,SWE,1934,0
Sweden,SWE,1935,0
Sweden,SWE,1936,0
Sweden,SWE,1937,0
Sweden,SWE,1938,0
Sweden,SWE,1939,0
Sweden,SWE,1940,0
Sweden,SWE,1941,0
Sweden,SWE,1942,0
Sweden,SWE,1943,0
Sweden,SWE,1944,0
Sweden,SWE,1945,0
Sweden,SWE,1946,0
Sweden,SWE,1947,0
Sweden,SWE,1948,0
Sweden,SWE,1949,0
Sweden,SWE,1950,0.605
Sweden,SWE,1951,0.465
Sweden,SWE,1952,0.465
Sweden,SWE,1953,0.768
Sweden,SWE,1954,0.721
Sweden,SWE,1955,0.965
Sweden,SWE,1956,1.023
Sweden,SWE,1957,1.105
Sweden,SWE,1958,1.093
Sweden,SWE,1959,1.082
Sweden,SWE,1960,1.186
Sweden,SWE,1961,1.244
Sweden,SWE,1962,1.175
Sweden,SWE,1963,0.919
Sweden,SWE,1964,0.942
Syria,SYR,1968,12.175
Syria,SYR,1969,30.644
Syria,SYR,1970,49.145
Syria,SYR,1971,61.287
Syria,SYR,1972,67.832
Syria,SYR,1973,64.178
Syria,SYR,1974,74.585
Syria,SYR,1975,111.011
Syria,SYR,1976,116.533
Syria,SYR,1977,105.807
Syria,SYR,1978,103.494
Syria,SYR,1979,96.556
Syria,SYR,1980,91.603
Syria,SYR,1981,94.822
Syria,SYR,1982,89.618
Syria,SYR,1983,93.087
Syria,SYR,1984,93.922
Syria,SYR,1985,92.105
Syria,SYR,1986,115.868
Syria,SYR,1987,133.33
Syria,SYR,1988,155.261
Syria,SYR,1989,196.642
Syria,SYR,1990,234.836
Syria,SYR,1991,272.511
Syria,SYR,1992,297.653
Syria,SYR,1993,326.598
Syria,SYR,1994,324.944
Syria,SYR,1995,343.829
Syria,SYR,1996,338.968
Syria,SYR,1997,332.855
Syria,SYR,1998,332.289
Syria,SYR,1999,333.838
Syria,SYR,2000,326.229
Syria,SYR,2001,347.188
Syria,SYR,2002,380.148
Syria,SYR,2003,366.332
Syria,SYR,2004,272.741
Syria,SYR,2005,251.576
Syria,SYR,2006,235.965
Syria,SYR,2007,226.136
Syria,SYR,2008,227.915
Syria,SYR,2009,224.401
Syria,SYR,2010,215.15
Syria,SYR,2011,196.797
Syria,SYR,2012,93.804
Syria,SYR,2013,31.193
Syria,SYR,2014,16.952
Syria,SYR,2015,13.908
Syria,SYR,2016,12.787
Syria,SYR,2017,12.526
Syria,SYR,2018,12.204
Syria,SYR,2019,11.899
Tajikistan,TJK,1992,0.784
Tajikistan,TJK,1993,0.467
Tajikistan,TJK,1994,0.341
Tajikistan,TJK,1995,0.404
Tajikistan,TJK,1996,0.342
Tajikistan,TJK,1997,0.359
Tajikistan,TJK,1998,0.296
Tajikistan,TJK,1999,0.296
Tajikistan,TJK,2000,0.24
Tajikistan,TJK,2001,0.205
Tajikistan,TJK,2002,0.195
Tajikistan,TJK,2003,0.222
Tajikistan,TJK,2004,0.158
Tajikistan,TJK,2005,0.176
Tajikistan,TJK,2006,0.189
Tajikistan,TJK,2007,0.175
Tajikistan,TJK,2008,0.149
Tajikistan,TJK,2009,0.137
Tajikistan,TJK,2010,0.135
Tajikistan,TJK,2011,0.135
Tajikistan,TJK,2012,0.135
Tajikistan,TJK,2013,0.13
Tajikistan,TJK,2014,0.13
Tajikistan,TJK,2015,0.114
Tajikistan,TJK,2016,0.114
Thailand,THA,1900,0
Thailand,THA,1901,0
Thailand,THA,1902,0
Thailand,THA,1903,0
Thailand,THA,1904,0
Thailand,THA,1905,0
Thailand,THA,1906,0
Thailand,THA,1907,0
Thailand,THA,1908,0
Thailand,THA,1909,0
Thailand,THA,1910,0
Thailand,THA,1911,0
Thailand,THA,1912,0
Thailand,THA,1913,0
Thailand,THA,1914,0
Thailand,THA,1915,0
Thailand,THA,1916,0
Thailand,THA,1917,0
Thailand,THA,1918,0
Thailand,THA,1919,0
Thailand,THA,1920,0
Thailand,THA,1921,0
Thailand,THA,1922,0
Thailand,THA,1923,0
Thailand,THA,1924,0
Thailand,THA,1925,0
Thailand,THA,1926,0
Thailand,THA,1927,0
Thailand,THA,1928,0
Thailand,THA,1929,0
Thailand,THA,1930,0
Thailand,THA,1931,0
Thailand,THA,1932,0
Thailand,THA,1933,0
Thailand,THA,1934,0
Thailand,THA,1935,0
Thailand,THA,1936,0
Thailand,THA,1937,0
Thailand,THA,1938,0
Thailand,THA,1939,0
Thailand,THA,1940,0
Thailand,THA,1941,0
Thailand,THA,1942,0
Thailand,THA,1943,0
Thailand,THA,1944,0
Thailand,THA,1945,0
Thailand,THA,1946,0
Thailand,THA,1947,0
Thailand,THA,1948,0
Thailand,THA,1949,0
Thailand,THA,1950,0
Thailand,THA,1951,0
Thailand,THA,1952,0
Thailand,THA,1953,0
Thailand,THA,1954,0
Thailand,THA,1955,0
Thailand,THA,1956,0
Thailand,THA,1957,0
Thailand,THA,1958,0
Thailand,THA,1959,0
Thailand,THA,1960,0.07
Thailand,THA,1961,0.163
Thailand,THA,1962,0.081
Thailand,THA,1963,0.07
Thailand,THA,1964,0.023
Thailand,THA,1981,0.777
Thailand,THA,1982,2.802
Thailand,THA,1983,6.792
Thailand,THA,1984,12.331
Thailand,THA,1985,23.34
Thailand,THA,1986,22.928
Thailand,THA,1987,21.07
Thailand,THA,1988,24.141
Thailand,THA,1989,23.781
Thailand,THA,1990,28.325
Thailand,THA,1991,32.783
Thailand,THA,1992,38.344
Thailand,THA,1993,39.405
Thailand,THA,1994,39.669
Thailand,THA,1995,38.556
Thailand,THA,1996,43.847
Thailand,THA,1997,49.811
Thailand,THA,1998,51.807
Thailand,THA,1999,56.421
Thailand,THA,2000,82.795
Thailand,THA,2001,90.355
Thailand,THA,2002,99.27
Thailand,THA,2003,115.9
Thailand,THA,2004,113.421
Thailand,THA,2005,138.505
Thailand,THA,2006,150.816
Thailand,THA,2007,159.087
Thailand,THA,2008,167.999
Thailand,THA,2009,174.019
Thailand,THA,2010,176.835
Thailand,THA,2011,183.628
Thailand,THA,2012,200.541
Thailand,THA,2013,198.487
Thailand,THA,2014,196.076
Thailand,THA,2015,204.335
Thailand,THA,2016,210.484
Thailand,THA,2017,203.926
Thailand,THA,2018,198.125
Thailand,THA,2019,197.705
Togo,TGO,1980,0
Togo,TGO,1981,0
Togo,TGO,1982,0
Togo,TGO,1983,0
Togo,TGO,1984,0
Togo,TGO,1985,0
Togo,TGO,1986,0
Togo,TGO,1987,0
Togo,TGO,1988,0
Togo,TGO,1989,0
Togo,TGO,1990,0
Togo,TGO,1991,0
Togo,TGO,1992,0
Togo,TGO,1993,0
Togo,TGO,1994,0
Togo,TGO,1995,0
Togo,TGO,1996,0
Togo,TGO,1997,0
Togo,TGO,1998,0
Togo,TGO,1999,0
Togo,TGO,2000,0
Togo,TGO,2001,0
Togo,TGO,2002,0
Togo,TGO,2003,0
Togo,TGO,2004,0
Togo,TGO,2005,0
Togo,TGO,2006,0
Togo,TGO,2007,0
Togo,TGO,2008,0
Togo,TGO,2009,0
Togo,TGO,2010,0
Togo,TGO,2011,0
Togo,TGO,2012,0
Togo,TGO,2013,0
Togo,TGO,2014,0
Togo,TGO,2015,0
Togo,TGO,2016,0
Trinidad and Tobago,TTO,1965,77.463
Trinidad and Tobago,TTO,1966,87.814
Trinidad and Tobago,TTO,1967,102.765
Trinidad and Tobago,TTO,1968,110.134
Trinidad and Tobago,TTO,1969,90.282
Trinidad and Tobago,TTO,1970,80.506
Trinidad and Tobago,TTO,1971,74.18
Trinidad and Tobago,TTO,1972,81.303
Trinidad and Tobago,TTO,1973,95.457
Trinidad and Tobago,TTO,1974,107.533
Trinidad and Tobago,TTO,1975,124.209
Trinidad and Tobago,TTO,1976,122.243
Trinidad and Tobago,TTO,1977,131.685
Trinidad and Tobago,TTO,1978,132.26
Trinidad and Tobago,TTO,1979,123.059
Trinidad and Tobago,TTO,1980,122.243
Trinidad and Tobago,TTO,1981,108.683
Trinidad and Tobago,TTO,1982,101.782
Trinidad and Tobago,TTO,1983,92.007
Trinidad and Tobago,TTO,1984,98.025
Trinidad and Tobago,TTO,1985,100.27
Trinidad and Tobago,TTO,1986,96.349
Trinidad and Tobago,TTO,1987,88.402
Trinidad and Tobago,TTO,1988,86.443
Trinidad and Tobago,TTO,1989,85.265
Trinidad and Tobago,TTO,1990,85.631
Trinidad and Tobago,TTO,1991,84.115
Trinidad and Tobago,TTO,1992,80.685
Trinidad and Tobago,TTO,1993,74.923
Trinidad and Tobago,TTO,1994,78.532
Trinidad and Tobago,TTO,1995,78.21
Trinidad and Tobago,TTO,1996,77.512
Trinidad and Tobago,TTO,1997,74.746
Trinidad and Tobago,TTO,1998,74.275
Trinidad and Tobago,TTO,1999,77.151
Trinidad and Tobago,TTO,2000,76.312
Trinidad and Tobago,TTO,2001,73.445
Trinidad and Tobago,TTO,2002,84.516
Trinidad and Tobago,TTO,2003,89.045
Trinidad and Tobago,TTO,2004,82.699
Trinidad and Tobago,TTO,2005,94.154
Trinidad and Tobago,TTO,2006,94.996
Trinidad and Tobago,TTO,2007,83.513
Trinidad and Tobago,TTO,2008,79.956
Trinidad and Tobago,TTO,2009,78.981
Trinidad and Tobago,TTO,2010,72.358
Trinidad and Tobago,TTO,2011,68.234
Trinidad and Tobago,TTO,2012,60.172
Trinidad and Tobago,TTO,2013,59.314
Trinidad and Tobago,TTO,2014,58.684
Trinidad and Tobago,TTO,2015,56.014
Trinidad and Tobago,TTO,2016,50.292
Trinidad and Tobago,TTO,2017,50.856
Trinidad and Tobago,TTO,2018,45.292
Trinidad and Tobago,TTO,2019,42.5
Tunisia,TUN,1900,0
Tunisia,TUN,1901,0
Tunisia,TUN,1902,0
Tunisia,TUN,1903,0
Tunisia,TUN,1904,0
Tunisia,TUN,1905,0
Tunisia,TUN,1906,0
Tunisia,TUN,1907,0
Tunisia,TUN,1908,0
Tunisia,TUN,1909,0
Tunisia,TUN,1910,0
Tunisia,TUN,1911,0
Tunisia,TUN,1912,0
Tunisia,TUN,1913,0
Tunisia,TUN,1914,0
Tunisia,TUN,1915,0
Tunisia,TUN,1916,0
Tunisia,TUN,1917,0
Tunisia,TUN,1918,0
Tunisia,TUN,1919,0
Tunisia,TUN,1920,0
Tunisia,TUN,1921,0
Tunisia,TUN,1922,0
Tunisia,TUN,1923,0
Tunisia,TUN,1924,0
Tunisia,TUN,1925,0
